,latitude,longitude,recorded_timestamp
0,13.657072,100.557053,2022-10-11 10:13:30
1,13.659629,100.550125,2022-10-11 10:38:04
2,13.659692,100.549973,2022-10-11 10:38:36
3,13.659923,100.549484,2022-10-11 10:40:36
4,13.660188,100.549034,2022-10-11 10:42:37
5,13.660369,100.548584,2022-10-11 10:44:37
6,13.660619,100.548111,2022-10-11 10:46:37
7,13.660842,100.547676,2022-10-11 10:48:35
8,13.660975,100.547356,2022-10-11 10:50:35
9,13.661171,100.547058,2022-10-11 10:52:36
10,13.661321,100.546753,2022-10-11 10:54:36
11,13.661432,100.546486,2022-10-11 10:56:35
12,13.661528,100.546173,2022-10-11 10:58:36
13,13.661664,100.545906,2022-10-11 11:00:35
14,13.661764,100.545708,2022-10-11 11:02:36
15,13.661812,100.545441,2022-10-11 11:04:36
16,13.661877,100.545189,2022-10-11 11:06:37
17,13.661937,100.544907,2022-10-11 11:08:36
18,13.662004,100.544586,2022-10-11 11:10:36
19,13.662062,100.544235,2022-10-11 11:12:37
20,13.662089,100.543854,2022-10-11 11:14:37
21,13.662079,100.543419,2022-10-11 11:16:36
22,13.662177,100.542816,2022-10-11 11:18:37
23,13.66233,100.542259,2022-10-11 11:20:36
24,13.662432,100.541893,2022-10-11 11:22:40
25,13.662465,100.541656,2022-10-11 11:24:36
26,13.662468,100.541435,2022-10-11 11:26:36
27,13.662443,100.541168,2022-10-11 11:28:36
28,13.662409,100.540871,2022-10-11 11:30:36
29,13.662465,100.540619,2022-10-11 11:32:36
30,13.662522,100.540588,2022-10-11 11:34:37
31,13.662557,100.540588,2022-10-11 11:36:40
32,13.662722,100.540794,2022-10-11 11:55:31
33,13.662713,100.540802,2022-10-11 11:56:53
34,13.662723,100.54081,2022-10-11 11:58:53
35,13.662723,100.54081,2022-10-11 12:00:53
36,13.662705,100.540825,2022-10-11 12:02:54
37,13.662712,100.540817,2022-10-11 12:04:53
38,13.662716,100.540817,2022-10-11 12:06:54
39,13.662719,100.540817,2022-10-11 12:09:01
40,13.662741,100.540787,2022-10-11 12:10:53
41,13.662708,100.54081,2022-10-11 12:12:53
42,13.662712,100.54084,2022-10-11 12:14:55
43,13.662702,100.540855,2022-10-11 12:16:52
44,13.662678,100.54084,2022-10-11 12:18:52
45,13.66264,100.540977,2022-10-11 12:20:52
46,13.662637,100.541023,2022-10-11 12:22:51
47,13.662625,100.540901,2022-10-11 12:24:52
48,13.662664,100.540779,2022-10-11 12:26:52
49,13.662706,100.540756,2022-10-11 12:28:52
50,13.662699,100.540863,2022-10-11 12:30:53
51,13.662706,100.540848,2022-10-11 12:32:54
52,13.662708,100.540833,2022-10-11 12:34:58
53,13.66271,100.540817,2022-10-11 12:36:56
54,13.662712,100.54081,2022-10-11 12:38:54
55,13.662713,100.54081,2022-10-11 12:40:54
56,13.662731,100.540787,2022-10-11 12:42:59
57,13.662737,100.540771,2022-10-11 12:44:53
58,13.662756,100.540771,2022-10-11 12:46:54
59,13.662757,100.540749,2022-10-11 12:48:54
60,13.662837,100.54071,2022-10-11 12:50:55
61,13.662798,100.540718,2022-10-11 12:52:56
62,13.66279,100.54071,2022-10-11 12:54:53
63,13.662784,100.540649,2022-10-11 12:58:06
64,13.662864,100.540573,2022-10-11 12:58:34
65,13.663019,100.539413,2022-10-11 13:22:13
66,13.662865,100.540222,2022-10-11 13:26:40
67,13.662632,100.540291,2022-10-11 13:29:12
68,13.66264,100.540382,2022-10-11 13:31:34
69,13.662573,100.540489,2022-10-11 13:33:18
70,13.662646,100.540604,2022-10-11 13:35:13
71,13.662717,100.540741,2022-10-11 13:37:19
72,13.662584,100.540771,2022-10-11 13:39:18
73,13.662642,100.54081,2022-10-11 13:41:10
74,13.662573,100.540939,2022-10-11 13:42:57
75,13.662567,100.540909,2022-10-11 13:45:11
76,13.662729,100.540848,2022-10-11 13:46:56
77,13.662734,100.540817,2022-10-11 13:49:08
78,13.662783,100.540855,2022-10-11 13:51:12
79,13.662783,100.540855,2022-10-11 13:53:21
80,13.662786,100.540848,2022-10-11 13:55:21
81,13.662776,100.540878,2022-10-11 13:57:56
82,13.662762,100.540863,2022-10-11 13:58:14
83,13.662785,100.540855,2022-10-11 14:01:03
84,13.662782,100.540825,2022-10-11 14:19:34
85,13.662766,100.540817,2022-10-11 14:21:09
86,13.662768,100.540825,2022-10-11 14:23:07
87,13.662757,100.54081,2022-10-11 14:24:58
88,13.662752,100.540802,2022-10-11 14:26:59
89,13.662757,100.54081,2022-10-11 14:29:03
90,13.662768,100.54081,2022-10-11 14:30:57
91,13.662766,100.54081,2022-10-11 14:32:58
92,13.662761,100.54081,2022-10-11 14:35:01
93,13.662728,100.540817,2022-10-11 14:53:33
94,13.662761,100.54081,2022-10-11 14:55:10
95,13.662771,100.540802,2022-10-11 14:57:09
96,13.662765,100.540794,2022-10-11 14:59:10
97,13.662765,100.540794,2022-10-11 15:01:09
98,13.662755,100.540794,2022-10-11 15:03:08
99,13.662753,100.54081,2022-10-11 15:05:07
100,13.662757,100.540802,2022-10-11 15:07:09
101,13.662753,100.540802,2022-10-11 15:09:08
102,13.662724,100.540802,2022-10-11 15:13:17
103,13.662728,100.540802,2022-10-11 15:15:16
104,13.662743,100.540749,2022-10-11 15:17:13
105,13.662744,100.540817,2022-10-11 15:19:12
106,13.662758,100.540756,2022-10-11 15:21:13
107,13.662641,100.541138,2022-10-11 15:23:20
108,13.662783,100.540802,2022-10-11 15:25:13
109,13.662744,100.540886,2022-10-11 15:27:13
110,13.662754,100.540855,2022-10-11 15:29:48
111,13.662758,100.540771,2022-10-11 15:31:40
112,13.662773,100.540787,2022-10-11 15:33:42
113,13.66278,100.540794,2022-10-11 15:35:43
114,13.66277,100.540855,2022-10-11 15:37:40
115,13.662769,100.540794,2022-10-11 15:39:40
116,13.662751,100.540833,2022-10-11 15:41:41
117,13.662745,100.54081,2022-10-11 15:43:40
118,13.662777,100.54081,2022-10-11 15:45:40
119,13.662753,100.540924,2022-10-11 15:47:40
120,13.662755,100.540848,2022-10-11 15:49:40
121,13.66277,100.540833,2022-10-11 15:51:40
122,13.662792,100.540794,2022-10-11 15:53:40
123,13.662778,100.540878,2022-10-11 15:55:40
124,13.662753,100.540848,2022-10-11 15:57:40
125,13.662758,100.540771,2022-10-11 15:59:43
126,13.662751,100.540787,2022-10-11 16:01:40
127,13.662752,100.540787,2022-10-11 16:03:41
128,13.662752,100.540787,2022-10-11 16:05:40
129,13.662766,100.540764,2022-10-11 16:07:41
130,13.662753,100.540817,2022-10-11 16:09:40
131,13.662751,100.540848,2022-10-11 16:11:40
132,13.66277,100.540825,2022-10-11 16:13:40
133,13.662769,100.540825,2022-10-11 16:15:42
134,13.662804,100.540771,2022-10-11 16:17:40
135,13.662776,100.540794,2022-10-11 16:19:42
136,13.662772,100.540817,2022-10-11 16:21:42
137,13.66277,100.540817,2022-10-11 16:23:42
138,13.662782,100.540825,2022-10-11 16:25:40
139,13.662775,100.54084,2022-10-11 16:27:42
140,13.662762,100.540833,2022-10-11 16:29:41
141,13.66276,100.540825,2022-10-11 16:31:45
142,13.662754,100.54084,2022-10-11 16:33:40
143,13.662766,100.54081,2022-10-11 16:35:41
144,13.662761,100.540787,2022-10-11 16:37:41
145,13.662773,100.540878,2022-10-11 16:39:41
146,13.66275,100.540855,2022-10-11 16:41:42
147,13.662749,100.540802,2022-10-11 16:43:42
148,13.662761,100.540817,2022-10-11 16:45:42
149,13.662775,100.540794,2022-10-11 16:47:42
150,13.662769,100.540886,2022-10-11 16:49:45
151,13.66277,100.540871,2022-10-11 16:51:42
152,13.662762,100.540871,2022-10-11 16:53:42
153,13.662691,100.540939,2022-10-11 16:55:43
154,13.662706,100.540901,2022-10-11 16:57:41
155,13.662785,100.540878,2022-10-11 16:59:41
156,13.662755,100.540817,2022-10-11 17:01:41
157,13.662746,100.540825,2022-10-11 17:03:42
158,13.662737,100.540833,2022-10-11 17:05:44
159,13.662737,100.54084,2022-10-11 17:07:43
160,13.662775,100.540848,2022-10-11 17:09:42
161,13.662778,100.54081,2022-10-11 17:11:42
162,13.662758,100.540886,2022-10-11 17:13:42
163,13.662611,100.541016,2022-10-11 17:15:43
164,13.662838,100.54071,2022-10-11 17:17:42
165,13.662768,100.540894,2022-10-11 17:19:42
166,13.662855,100.540695,2022-10-11 17:21:43
167,13.662755,100.540833,2022-10-11 17:23:42
168,13.662733,100.540833,2022-10-11 17:25:46
169,13.662732,100.540833,2022-10-11 17:25:48
170,13.66273,100.540833,2022-10-11 17:25:50
171,13.662745,100.540833,2022-10-11 17:27:45
172,13.66273,100.540855,2022-10-11 17:29:43
173,13.662758,100.540848,2022-10-11 17:31:42
174,13.662746,100.540962,2022-10-11 17:33:43
175,13.662762,100.540894,2022-10-11 17:35:42
176,13.662718,100.540886,2022-10-11 17:37:42
177,13.662722,100.540894,2022-10-11 17:39:51
178,13.662951,100.540642,2022-10-11 17:41:42
179,13.662766,100.540833,2022-10-11 17:43:42
180,13.662835,100.540901,2022-10-11 17:45:47
181,13.66275,100.54084,2022-10-11 17:47:45
182,13.662824,100.540764,2022-10-11 17:49:44
183,13.66284,100.540596,2022-10-11 17:51:44
184,13.662776,100.540779,2022-10-11 17:53:46
185,13.662777,100.540855,2022-10-11 17:55:43
186,13.662789,100.540871,2022-10-11 17:57:42
187,13.662795,100.540756,2022-10-11 17:59:44
188,13.662802,100.540894,2022-10-11 18:01:44
189,13.662807,100.54071,2022-10-11 18:03:43
190,13.662736,100.540794,2022-10-11 18:05:47
191,13.662873,100.540611,2022-10-11 18:07:48
192,13.662818,100.540779,2022-10-11 18:09:44
193,13.662781,100.540787,2022-10-11 18:11:44
194,13.662766,100.540802,2022-10-11 18:13:45
195,13.662753,100.540863,2022-10-11 18:15:43
196,13.662781,100.540771,2022-10-11 18:17:43
197,13.662774,100.540787,2022-10-11 18:19:42
198,13.6628,100.540779,2022-10-11 18:21:42
199,13.662799,100.540787,2022-10-11 18:23:42
200,13.662801,100.540939,2022-10-11 18:25:47
201,13.662778,100.540802,2022-10-11 18:27:44
202,13.662791,100.540802,2022-10-11 18:29:42
203,13.662815,100.540779,2022-10-11 18:31:43
204,13.662807,100.540909,2022-10-11 18:33:43
205,13.66273,100.540359,2022-10-11 18:35:50
206,13.662763,100.540703,2022-10-11 18:37:45
207,13.662785,100.540794,2022-10-11 18:39:43
208,13.662823,100.540833,2022-10-11 18:41:49
209,13.662769,100.540749,2022-10-11 18:43:44
210,13.662757,100.540771,2022-10-11 18:48:33
211,13.662754,100.540817,2022-10-11 18:49:55
212,13.662753,100.540817,2022-10-11 18:49:57
213,13.662754,100.540787,2022-10-11 18:51:57
214,13.662735,100.540779,2022-10-11 18:53:56
215,13.662707,100.540718,2022-10-11 19:17:09
216,13.662701,100.540726,2022-10-11 19:18:05
217,13.66273,100.540901,2022-10-11 19:21:34
218,13.662756,100.540695,2022-10-11 19:23:05
219,13.662723,100.540657,2022-10-11 19:25:02
220,13.662733,100.540703,2022-10-11 19:27:05
