,latitude,longitude,recorded_timestamp
0,13.776967,100.470451,2023-02-02 15:27:07
1,13.777039,100.470428,2023-02-02 15:32:08
2,13.777006,100.470444,2023-02-02 15:37:09
3,13.777041,100.470436,2023-02-02 15:42:09
4,13.777036,100.470459,2023-02-02 15:47:12
5,13.777028,100.470428,2023-02-02 15:52:11
6,13.776999,100.470459,2023-02-02 15:57:12
7,13.777037,100.470444,2023-02-02 16:02:13
8,13.777037,100.470444,2023-02-02 16:02:13
9,13.777086,100.470375,2023-02-02 16:07:18
10,13.777099,100.47052,2023-02-02 16:12:17
11,13.777032,100.470406,2023-02-02 16:17:17
12,13.777045,100.470398,2023-02-02 16:22:16
13,13.777063,100.470406,2023-02-02 16:27:16
14,13.776994,100.470413,2023-02-02 16:32:17
15,13.776994,100.470413,2023-02-02 16:32:17
16,13.77704,100.470451,2023-02-02 16:37:23
17,13.777071,100.470398,2023-02-02 16:42:24
18,13.777038,100.470421,2023-02-02 16:47:24
19,13.777011,100.470444,2023-02-02 16:52:23
20,13.777061,100.470497,2023-02-02 16:57:23
21,13.777047,100.470413,2023-02-02 17:02:29
22,13.776992,100.470459,2023-02-02 17:07:25
23,13.777024,100.470451,2023-02-02 17:12:27
24,13.777036,100.470413,2023-02-02 17:17:30
25,13.777051,100.470421,2023-02-02 17:22:33
26,13.777035,100.470482,2023-02-02 17:27:34
27,13.777035,100.470482,2023-02-02 17:27:34
28,13.777023,100.470383,2023-02-02 17:39:32
29,13.777077,100.470451,2023-02-02 17:43:55
30,13.777085,100.47039,2023-02-02 17:48:56
31,13.77705,100.470474,2023-02-02 17:53:58
32,13.77704,100.470436,2023-02-02 17:58:57
33,13.77704,100.470436,2023-02-02 17:58:57
34,13.777038,100.470428,2023-02-02 18:04:02
35,13.777038,100.470428,2023-02-02 18:04:02
36,13.777031,100.470459,2023-02-02 18:09:06
37,13.777031,100.470459,2023-02-02 18:09:06
38,13.777049,100.470428,2023-02-02 18:12:00
39,13.777036,100.470451,2023-02-02 18:16:43
40,13.777056,100.470436,2023-02-02 18:21:44
41,13.777039,100.470482,2023-02-02 18:26:42
42,13.777039,100.470482,2023-02-02 18:26:42
43,13.777033,100.470482,2023-02-02 18:26:46
44,13.777046,100.470398,2023-02-02 18:32:08
45,13.777015,100.470436,2023-02-02 18:39:31
46,13.777045,100.470436,2023-02-02 18:43:53
47,13.777034,100.47036,2023-02-02 18:48:56
48,13.777023,100.470451,2023-02-02 18:54:05
49,13.777007,100.470436,2023-02-02 18:59:05
50,13.777007,100.470436,2023-02-02 18:59:05
51,13.777022,100.470459,2023-02-02 19:04:08
52,13.777006,100.470444,2023-02-02 19:20:32
53,13.777016,100.470467,2023-02-02 21:02:32
54,13.777065,100.470421,2023-02-02 21:07:01
55,13.777065,100.470421,2023-02-02 21:07:01
56,13.777045,100.470467,2023-02-02 22:07:33
57,13.777045,100.470467,2023-02-02 22:07:33
58,13.777033,100.470474,2023-02-02 22:12:24
59,13.777033,100.470474,2023-02-02 22:12:24
60,13.777051,100.470444,2023-02-03 05:59:33
61,13.777141,100.470383,2023-02-03 06:03:54
62,13.777141,100.470383,2023-02-03 06:03:54
63,13.777077,100.470467,2023-02-03 06:07:31
64,13.77703,100.470459,2023-02-03 06:46:03
65,13.776994,100.470505,2023-02-03 06:50:27
66,13.777033,100.470436,2023-02-03 06:55:33
67,13.776994,100.470505,2023-02-03 06:56:24
68,13.776994,100.470505,2023-02-03 06:56:24
69,13.777025,100.470428,2023-02-03 07:01:24
70,13.777045,100.470375,2023-02-03 07:06:25
71,13.777027,100.470451,2023-02-03 07:11:27
72,13.776966,100.470467,2023-02-03 07:16:31
73,13.777048,100.470428,2023-02-03 07:21:31
74,13.777048,100.470428,2023-02-03 07:21:31
75,13.777039,100.470406,2023-02-03 07:26:42
76,13.777039,100.470406,2023-02-03 07:26:42
77,13.777048,100.470444,2023-02-03 07:31:37
78,13.77707,100.470444,2023-02-03 07:36:36
79,13.777074,100.470421,2023-02-03 07:41:36
80,13.777074,100.470421,2023-02-03 07:41:36
81,13.777045,100.470421,2023-02-03 07:43:32
82,13.777045,100.470421,2023-02-03 07:43:32
83,13.777113,100.470467,2023-02-03 07:47:59
84,13.777113,100.470467,2023-02-03 07:47:59
85,13.777044,100.470406,2023-02-03 08:00:30
86,13.77703,100.470383,2023-02-03 08:04:57
87,13.77703,100.470383,2023-02-03 08:04:57
88,13.777026,100.470459,2023-02-03 08:10:01
89,13.777026,100.470459,2023-02-03 08:10:01
90,13.777049,100.470512,2023-02-03 08:22:02
