,latitude,longitude,recorded_timestamp
0,13.765146,100.494652,2022-10-11 11:24:30
1,13.764824,100.494392,2022-10-11 11:25:02
2,13.76367,100.493416,2022-10-11 11:27:00
3,13.76251,100.492371,2022-10-11 11:29:01
4,13.761392,100.49128,2022-10-11 11:31:02
5,13.759977,100.490166,2022-10-11 11:33:00
6,13.758547,100.489174,2022-10-11 11:35:02
7,13.757144,100.488586,2022-10-11 11:37:01
8,13.755565,100.488182,2022-10-11 11:39:06
9,13.754122,100.488014,2022-10-11 11:41:00
10,13.752627,100.487953,2022-10-11 11:43:01
11,13.751114,100.488075,2022-10-11 11:45:01
12,13.74963,100.488304,2022-10-11 11:47:03
13,13.748152,100.488579,2022-10-11 11:49:00
14,13.74661,100.489059,2022-10-11 11:51:03
15,13.745172,100.489807,2022-10-11 11:53:00
16,13.743692,100.490799,2022-10-11 11:55:01
17,13.742415,100.491821,2022-10-11 11:57:02
18,13.741178,100.49295,2022-10-11 11:59:00
19,13.740074,100.494255,2022-10-11 12:01:02
20,13.73941,100.49575,2022-10-11 12:03:02
21,13.738939,100.497391,2022-10-11 12:05:06
22,13.738839,100.497757,2022-10-11 12:07:02
23,13.73847,100.498955,2022-10-11 12:09:02
24,13.738005,100.50061,2022-10-11 12:11:00
25,13.737585,100.502037,2022-10-11 12:13:00
26,13.737196,100.503494,2022-10-11 12:15:02
27,13.736909,100.50489,2022-10-11 12:17:02
28,13.736428,100.506371,2022-10-11 12:19:02
29,13.735705,100.507904,2022-10-11 12:21:00
30,13.734749,100.509315,2022-10-11 12:23:02
31,13.733481,100.510567,2022-10-11 12:25:02
32,13.731975,100.511482,2022-10-11 12:27:02
33,13.730338,100.512245,2022-10-11 12:29:02
34,13.728547,100.51281,2022-10-11 12:31:03
35,13.726793,100.513161,2022-10-11 12:33:02
36,13.713499,100.510071,2022-10-11 12:49:30
37,13.71248,100.509377,2022-10-11 12:51:05
38,13.711197,100.508286,2022-10-11 12:53:04
39,13.704006,100.49913,2022-10-11 13:09:31
40,13.703349,100.497963,2022-10-11 13:11:06
41,13.70255,100.496559,2022-10-11 13:13:05
42,13.692565,100.490974,2022-10-11 13:31:20
43,13.691459,100.491661,2022-10-11 13:33:06
44,13.690328,100.492653,2022-10-11 13:35:08
45,13.684695,100.504356,2022-10-11 13:51:30
46,13.684493,100.505684,2022-10-11 13:53:08
47,13.684373,100.507362,2022-10-11 13:55:09
48,13.674424,100.526344,2022-10-11 14:33:59
49,13.67397,100.526779,2022-10-11 14:35:00
50,13.673054,100.527794,2022-10-11 14:37:12
51,13.66824,100.53817,2022-10-11 14:55:32
52,13.668153,100.53933,2022-10-11 14:57:18
53,13.668198,100.540421,2022-10-11 14:59:00
54,13.668388,100.541351,2022-10-11 15:00:29
55,13.668699,100.542694,2022-10-11 15:02:29
56,13.676026,100.551102,2022-10-11 15:19:00
57,13.677023,100.551651,2022-10-11 15:20:32
58,13.678294,100.552299,2022-10-11 15:22:31
59,13.679574,100.552795,2022-10-11 15:24:32
60,13.680745,100.552971,2022-10-11 15:26:32
61,13.682657,100.553268,2022-10-15 09:24:00
62,13.682473,100.553452,2022-10-15 09:27:08
63,13.682451,100.553505,2022-10-15 09:47:00
64,13.682446,100.553505,2022-10-15 09:47:33
65,13.682446,100.553505,2022-10-15 09:47:56
66,13.68239,100.553513,2022-10-15 09:49:36
67,13.682471,100.553452,2022-10-15 12:31:55
68,13.684692,100.553665,2022-10-15 12:45:49
69,13.685683,100.55368,2022-10-15 12:47:43
70,13.685718,100.55368,2022-10-15 12:47:47
71,13.706214,100.554329,2022-10-15 13:20:30
72,13.706245,100.554382,2022-10-15 13:22:25
73,13.706222,100.554352,2022-10-15 13:47:40
74,13.706184,100.554367,2022-10-15 13:49:54
75,13.706533,100.555168,2022-10-17 01:41:02
76,13.706538,100.555389,2022-10-17 02:17:17
77,13.707302,100.558891,2022-10-17 02:22:16
78,13.707091,100.562431,2022-10-17 02:27:06
79,13.706351,100.566132,2022-10-17 02:32:06
80,13.705396,100.56958,2022-10-17 02:37:08
81,13.70424,100.572464,2022-10-17 02:42:12
82,13.703852,100.575226,2022-10-17 02:47:25
83,13.703004,100.57692,2022-10-17 02:52:15
84,13.701942,100.579033,2022-10-17 02:57:01
85,13.700157,100.582451,2022-10-17 03:43:32
86,13.69991,100.582771,2022-10-17 04:36:39
87,13.695832,100.586311,2022-10-17 16:27:32
88,13.695515,100.586487,2022-10-17 16:31:58
89,13.69553,100.586426,2022-10-17 16:37:13
90,13.695609,100.586548,2022-10-17 16:42:10
91,13.695583,100.586464,2022-10-17 16:47:09
92,13.695583,100.587334,2022-10-17 17:13:24
93,13.695316,100.58728,2022-10-17 17:17:53
94,13.695405,100.587418,2022-10-17 17:18:01
95,13.69539,100.586899,2022-10-17 17:22:59
96,13.69523,100.587364,2022-10-17 17:31:55
97,13.695676,100.587265,2022-10-17 17:49:54
98,13.695207,100.586739,2022-10-17 17:54:53
99,13.694981,100.586716,2022-10-17 18:13:50
100,13.694981,100.586891,2022-10-17 18:18:41
101,13.694952,100.586815,2022-10-17 18:25:50
102,13.695221,100.586868,2022-10-17 18:30:49
103,13.695227,100.58696,2022-10-17 18:44:56
104,13.695237,100.58712,2022-10-17 18:49:55
105,13.695442,100.586739,2022-10-18 00:34:37
106,13.695241,100.586937,2022-10-18 00:48:18
107,13.695536,100.586586,2022-10-18 01:33:26
108,13.695203,100.587219,2022-10-18 01:38:33
109,13.694719,100.587097,2022-10-18 20:20:02
110,13.69417,100.587601,2022-10-18 20:24:11
111,13.693133,100.588287,2022-10-18 20:29:11
112,13.692097,100.589104,2022-10-18 20:34:11
113,13.690137,100.589752,2022-10-18 20:39:11
114,13.688183,100.590263,2022-10-18 20:44:11
115,13.68578,100.590256,2022-10-18 20:49:12
116,13.683373,100.590233,2022-10-18 20:54:12
117,13.681475,100.589714,2022-10-18 20:59:11
118,13.680544,100.589737,2022-10-18 21:04:11
119,13.680678,100.589729,2022-10-18 21:09:17
120,13.680787,100.589767,2022-10-18 21:14:18
121,13.680856,100.589821,2022-10-18 21:19:17
122,13.680875,100.589912,2022-10-18 21:39:31
123,13.680897,100.589851,2022-10-18 21:44:19
124,13.680309,100.589645,2022-10-18 21:54:29
125,13.680264,100.589622,2022-10-18 21:59:22
126,13.68019,100.589531,2022-10-18 22:04:30
127,13.680055,100.589569,2022-10-18 22:09:34
128,13.679804,100.589439,2022-10-18 22:14:33
129,13.679337,100.589195,2022-10-18 22:19:32
130,13.678667,100.588806,2022-10-18 22:24:33
131,13.677653,100.587975,2022-10-18 22:29:37
132,13.676862,100.5877,2022-10-18 22:34:43
133,13.676393,100.587532,2022-10-18 22:40:32
134,13.675538,100.58699,2022-10-19 00:16:11
135,13.675534,100.586891,2022-10-19 00:19:48
136,13.675487,100.586792,2022-10-19 00:24:47
137,13.675413,100.586769,2022-10-19 00:29:49
138,13.675334,100.586769,2022-10-19 00:47:57
139,13.675403,100.586777,2022-10-19 00:52:25
140,13.675412,100.586693,2022-10-19 01:09:56
141,13.675328,100.586678,2022-10-19 01:14:54
142,13.675253,100.586708,2022-10-19 01:19:58
143,13.675307,100.586754,2022-10-19 01:24:57
144,13.675356,100.586708,2022-10-19 01:29:56
145,13.675344,100.586632,2022-10-19 01:55:03
146,13.675237,100.586761,2022-10-19 02:00:47
147,13.675238,100.586815,2022-10-19 02:05:10
148,13.67524,100.586861,2022-10-19 02:10:17
149,13.675231,100.586899,2022-10-19 02:15:12
150,13.675294,100.586868,2022-10-19 02:20:17
151,13.675267,100.586983,2022-10-19 02:25:16
152,13.675222,100.586937,2022-10-19 02:30:13
153,13.67517,100.586952,2022-10-19 02:35:16
154,13.67528,100.586731,2022-10-19 02:40:43
155,13.675116,100.586868,2022-10-19 02:45:33
156,13.675112,100.586945,2022-10-19 02:51:05
157,13.675267,100.5867,2022-10-19 02:56:11
158,13.675171,100.586868,2022-10-19 03:01:16
159,13.675121,100.58696,2022-10-19 03:06:30
160,13.675158,100.586922,2022-10-19 03:11:16
161,13.67515,100.586922,2022-10-19 03:16:19
162,13.675187,100.586876,2022-10-19 03:21:26
163,13.675134,100.586884,2022-10-19 03:26:22
164,13.675311,100.586792,2022-10-19 03:31:23
165,13.675212,100.586945,2022-10-19 03:36:24
166,13.675199,100.586983,2022-10-19 03:41:32
167,13.675643,100.586815,2022-10-19 04:06:30
168,13.675559,100.586815,2022-10-19 04:11:34
169,13.67562,100.586739,2022-10-19 04:16:36
170,13.675617,100.586723,2022-10-19 04:21:39
171,13.675248,100.586609,2022-10-19 04:26:39
172,13.675208,100.586838,2022-10-19 04:31:40
173,13.675255,100.586838,2022-10-19 04:36:39
174,13.675604,100.5867,2022-10-19 04:41:42
175,13.673878,100.585083,2022-10-19 04:46:42
176,13.670077,100.582054,2022-10-19 05:07:00
177,13.669143,100.581459,2022-10-19 05:11:53
178,13.668642,100.580994,2022-10-19 05:16:51
179,13.668385,100.580772,2022-10-19 05:21:53
180,13.667288,100.579803,2022-10-19 05:26:54
181,13.666322,100.579071,2022-10-19 05:31:57
182,13.665453,100.578102,2022-10-19 05:36:57
183,13.661257,100.574333,2022-10-19 06:02:07
184,13.661254,100.574127,2022-10-19 06:07:11
185,13.661279,100.574242,2022-10-19 06:12:11
186,13.661293,100.574379,2022-10-19 06:17:15
187,13.661276,100.574318,2022-10-19 06:22:13
188,13.661237,100.574272,2022-10-19 06:27:18
189,13.661258,100.574242,2022-10-19 06:45:36
190,13.661237,100.57428,2022-10-19 07:21:05
191,13.661252,100.574295,2022-10-19 09:24:31
192,13.661266,100.574272,2022-10-19 09:28:54
193,13.661324,100.574211,2022-10-19 09:45:33
194,13.661305,100.574242,2022-10-19 09:50:11
195,13.660883,100.573669,2022-10-19 10:31:03
196,13.660905,100.573715,2022-10-19 10:35:18
197,13.660402,100.573402,2022-10-19 11:12:29
198,13.660263,100.573273,2022-10-19 11:16:49
199,13.6589,100.572449,2022-10-19 20:54:39
200,13.659001,100.572433,2022-10-19 20:57:24
201,13.658911,100.572479,2022-10-19 21:02:37
202,13.659136,100.572327,2022-10-19 21:32:53
203,13.659171,100.572289,2022-10-19 21:37:39
204,13.659171,100.572113,2022-10-19 21:42:51
205,13.658906,100.572281,2022-10-19 22:03:01
206,13.658767,100.572052,2022-10-19 22:27:52
207,13.658775,100.572021,2022-10-19 22:34:47
208,13.658771,100.571869,2022-10-19 22:39:47
209,13.656207,100.566139,2022-10-19 23:04:54
