,latitude,longitude,recorded_timestamp
0,13.734987,100.508987,2022-10-11 11:42:30
1,13.734251,100.509941,2022-10-11 11:44:04
2,13.718629,100.512192,2022-10-11 12:03:02
3,13.717969,100.511986,2022-10-11 12:03:53
4,13.716457,100.51136,2022-10-11 12:06:07
5,13.714922,100.510635,2022-10-11 12:08:07
6,13.713354,100.50975,2022-10-11 12:10:06
7,13.706468,100.503242,2022-10-19 09:49:44
8,13.704769,100.500748,2022-10-19 09:54:32
9,13.700911,100.49334,2022-10-19 10:09:32
10,13.699639,100.491745,2022-10-19 10:14:10
11,13.690962,100.490746,2022-10-19 10:34:20
12,13.689597,100.49221,2022-10-19 10:39:09
13,13.686015,100.498909,2022-10-19 10:54:30
14,13.68538,100.501335,2022-10-19 10:59:12
15,13.68353,100.511459,2022-10-19 11:19:23
16,13.683058,100.513191,2022-10-19 11:24:13
17,13.682418,100.514748,2022-10-19 11:29:21
18,13.681689,100.516212,2022-10-19 11:34:22
19,13.681264,100.517769,2022-10-19 11:39:24
20,13.680271,100.518456,2022-10-19 11:44:22
21,13.679515,100.519417,2022-10-19 11:49:22
22,13.678864,100.520081,2022-10-19 11:54:23
23,13.678259,100.520836,2022-10-19 11:59:22
24,13.677589,100.521446,2022-10-19 12:04:23
25,13.676917,100.522194,2022-10-19 12:09:22
26,13.676186,100.522896,2022-10-19 12:14:24
27,13.675839,100.523193,2022-10-19 12:19:30
28,13.675876,100.52314,2022-10-19 12:45:25
29,13.675853,100.523094,2022-10-19 12:50:30
30,13.676071,100.523178,2022-10-19 12:55:37
31,13.675873,100.523186,2022-10-19 12:58:56
32,13.675824,100.523125,2022-10-19 13:04:29
33,13.675853,100.52301,2022-10-19 13:09:02
34,13.6758,100.523186,2022-10-19 13:14:01
35,13.675805,100.523155,2022-10-19 13:14:04
36,13.677519,100.518318,2022-10-19 13:20:10
37,13.675863,100.523262,2022-10-19 13:35:01
38,13.675852,100.523369,2022-10-19 13:39:53
39,13.675879,100.523117,2022-10-19 14:16:07
40,13.675815,100.523239,2022-10-19 14:59:32
41,13.675811,100.523201,2022-10-19 15:04:06
42,13.677264,100.52227,2022-10-20 08:35:20
43,13.675851,100.523117,2022-10-20 08:38:15
44,13.675852,100.523155,2022-10-20 10:13:03
45,13.675384,100.523514,2022-10-20 10:36:34
46,13.675383,100.523438,2022-10-20 10:41:28
47,13.675382,100.523499,2022-10-20 11:19:31
48,13.675376,100.523514,2022-10-20 11:23:56
49,13.675412,100.523521,2022-10-20 11:44:08
50,13.675408,100.523544,2022-10-20 11:48:58
51,13.67534,100.523537,2022-10-20 12:04:33
52,13.675335,100.523537,2022-10-20 12:08:58
53,13.675343,100.523537,2022-10-20 12:29:12
54,13.67536,100.523598,2022-10-20 12:34:01
55,13.675338,100.523476,2022-10-20 12:49:31
56,13.675334,100.523491,2022-10-20 12:54:04
57,13.67535,100.523544,2022-10-20 13:09:32
58,13.675343,100.523537,2022-10-20 13:14:09
59,13.675291,100.523636,2022-10-20 13:34:21
60,13.675276,100.523628,2022-10-20 13:40:09
61,13.675352,100.52356,2022-10-20 13:49:54
62,13.675298,100.523499,2022-10-20 13:54:55
63,13.67534,100.523529,2022-10-20 13:59:54
64,13.675361,100.523521,2022-10-20 14:04:54
65,13.67531,100.523537,2022-10-20 14:09:54
66,13.675346,100.52356,2022-10-20 14:19:56
67,13.675292,100.523499,2022-10-20 14:24:56
68,13.675348,100.523521,2022-10-20 14:49:57
69,13.675323,100.523552,2022-10-20 14:54:58
70,13.675354,100.523575,2022-10-20 14:59:59
71,13.675337,100.523499,2022-10-20 15:10:05
72,13.675366,100.523544,2022-10-20 15:15:06
73,13.675344,100.523499,2022-10-20 15:20:03
74,13.675346,100.523506,2022-10-20 15:25:06
75,13.675344,100.523567,2022-10-20 15:35:12
76,13.675329,100.52359,2022-10-20 15:41:36
77,13.675376,100.52356,2022-10-20 15:51:36
78,13.675315,100.523499,2022-10-20 16:11:40
79,13.675306,100.523483,2022-10-20 16:16:39
80,13.675293,100.523476,2022-10-20 16:26:43
81,13.67532,100.523422,2022-10-20 16:31:42
82,13.675244,100.523605,2022-10-20 16:36:44
83,13.675245,100.523529,2022-10-20 16:41:46
84,13.675326,100.523415,2022-10-20 16:51:54
85,13.675272,100.523529,2022-10-20 16:56:44
86,13.675354,100.523514,2022-10-20 17:15:31
87,13.675528,100.523407,2022-10-20 17:20:10
88,13.675365,100.523499,2022-10-20 17:25:12
89,13.67539,100.523491,2022-10-20 17:35:21
90,13.675356,100.523529,2022-10-20 17:45:26
91,13.675291,100.523491,2022-10-20 18:06:06
92,13.675361,100.52359,2022-10-20 18:54:03
93,13.675362,100.52356,2022-10-20 19:03:47
94,13.675338,100.52346,2022-10-20 19:31:43
95,13.675393,100.523521,2022-10-21 01:34:56
96,13.675344,100.523552,2022-10-21 06:26:14
97,13.675336,100.523506,2022-10-21 06:40:49
98,13.675352,100.52356,2022-10-21 07:06:32
99,13.675351,100.523575,2022-10-21 07:12:16
100,13.675373,100.523552,2022-10-21 09:42:35
101,13.675324,100.523514,2022-10-21 10:30:30
102,13.675397,100.523544,2022-10-21 10:35:21
103,13.675392,100.523598,2022-10-21 10:40:27
104,13.675359,100.523521,2022-10-21 12:07:42
105,13.675349,100.523651,2022-10-21 12:39:07
106,13.675319,100.523567,2022-10-21 13:10:11
107,13.675294,100.523537,2022-10-21 13:40:22
108,13.675375,100.52356,2022-10-22 07:17:32
109,13.675184,100.523605,2022-10-22 09:04:42
110,13.675349,100.523643,2022-10-22 10:06:34
111,13.675356,100.523628,2022-10-22 12:00:30
112,13.675373,100.523521,2022-10-22 12:08:50
113,13.675354,100.52356,2022-10-22 12:13:54
114,13.675327,100.523529,2022-10-22 12:18:56
115,13.675325,100.523552,2022-10-22 13:05:00
116,13.67529,100.523567,2022-10-22 14:32:57
117,13.675279,100.523438,2022-10-22 21:29:04
118,13.675368,100.523529,2022-10-23 00:27:21
119,13.675388,100.523537,2022-10-23 00:32:18
120,13.675343,100.523598,2022-10-23 00:51:07
121,13.675416,100.523781,2022-10-23 03:22:10
122,13.675383,100.523689,2022-10-23 03:27:06
123,13.675379,100.523552,2022-10-23 06:08:36
124,13.675342,100.523476,2022-10-23 07:33:26
125,13.675332,100.523476,2022-10-23 07:38:26
126,13.675248,100.523689,2022-10-23 07:58:31
127,13.675145,100.523666,2022-10-23 08:43:53
128,13.675404,100.52346,2022-10-23 08:48:41
129,13.675323,100.523598,2022-10-23 12:54:11
130,13.675393,100.52356,2022-10-23 18:04:34
131,13.675323,100.523552,2022-10-25 14:11:15
132,13.675298,100.523552,2022-10-26 22:12:33
133,13.67533,100.523521,2022-10-29 06:14:38
134,13.675363,100.523537,2022-11-02 11:24:11
135,13.675251,100.523537,2022-11-02 13:12:36
136,13.675345,100.523483,2022-11-02 14:15:26
137,13.675418,100.523438,2022-11-02 15:03:12
138,13.675189,100.523369,2022-11-02 17:54:45
139,13.675285,100.523598,2022-11-03 05:11:44
140,13.675323,100.523521,2022-11-03 07:18:00
141,13.675479,100.523209,2022-11-03 13:12:37
142,13.675619,100.523148,2022-11-03 15:05:03
143,13.675442,100.523468,2022-11-04 06:43:05
144,13.675455,100.523331,2022-11-04 07:13:33
145,13.675471,100.523201,2022-11-04 07:41:02
146,13.675317,100.52343,2022-11-04 07:45:37
147,13.675457,100.523392,2022-11-04 08:43:14
148,13.67537,100.523598,2022-11-04 12:09:12
149,13.675471,100.523468,2022-11-04 13:31:17
150,13.675452,100.523499,2022-11-04 13:36:18
151,13.675461,100.523483,2022-11-04 13:41:19
152,13.675493,100.523491,2022-11-04 13:46:19
153,13.675422,100.523422,2022-11-04 14:12:06
154,13.675506,100.523422,2022-11-04 14:25:59
155,13.675552,100.523392,2022-11-04 14:30:59
156,13.675588,100.523399,2022-11-04 14:36:01
157,13.675609,100.523285,2022-11-04 14:41:02
158,13.675614,100.523293,2022-11-04 14:46:10
159,13.675608,100.523262,2022-11-04 14:51:16
160,13.67559,100.523354,2022-11-04 14:56:18
161,13.675588,100.52327,2022-11-04 15:41:17
162,13.675347,100.523438,2022-11-04 18:04:45
163,13.675113,100.52343,2022-11-04 18:39:20
164,13.675347,100.52359,2022-11-05 01:15:32
165,13.675378,100.52346,2022-11-05 02:25:40
166,13.675378,100.523476,2022-11-05 02:38:16
167,13.675372,100.523468,2022-11-05 02:43:17
168,13.675381,100.52343,2022-11-05 02:57:04
169,13.675337,100.523476,2022-11-05 03:13:24
170,13.675337,100.523567,2022-11-05 07:58:19
171,13.675337,100.523499,2022-11-05 08:03:07
172,13.675395,100.523506,2022-11-05 08:52:44
173,13.67537,100.523544,2022-11-05 11:10:12
174,13.67542,100.523529,2022-11-05 12:51:26
175,13.675391,100.523438,2022-11-05 12:56:12
176,13.67539,100.523392,2022-11-05 13:01:14
177,13.675402,100.5233,2022-11-05 13:22:51
178,13.675343,100.523277,2022-11-05 17:39:05
