,latitude,longitude,recorded_timestamp
0,13.668085,100.527771,2023-02-02 08:19:30
1,13.650899,100.530205,2023-02-02 08:20:31
2,13.650899,100.530205,2023-02-02 08:20:31
3,13.667388,100.527855,2023-02-02 08:24:27
4,13.666085,100.528259,2023-02-02 08:34:29
5,13.66558,100.528519,2023-02-02 08:39:15
6,13.664645,100.528862,2023-02-02 08:48:01
7,13.66429,100.529167,2023-02-02 08:57:36
8,13.660238,100.530434,2023-02-02 11:34:31
9,13.659803,100.530556,2023-02-02 11:39:29
10,13.657055,100.530441,2023-02-02 12:00:00
11,13.656566,100.530006,2023-02-02 12:04:37
12,13.655751,100.530151,2023-02-02 12:10:30
13,13.655289,100.530212,2023-02-02 12:15:15
14,13.654828,100.530205,2023-02-02 12:20:20
15,13.654109,100.530228,2023-02-02 12:25:20
16,13.653574,100.530266,2023-02-02 12:30:22
17,13.653126,100.530258,2023-02-02 12:35:27
18,13.652821,100.530205,2023-02-02 12:40:28
19,13.652381,100.53022,2023-02-02 12:45:27
20,13.651682,100.530281,2023-02-02 12:50:30
21,13.651074,100.530258,2023-02-02 12:55:36
22,13.651072,100.530258,2023-02-02 12:55:37
23,13.650899,100.530205,2023-02-02 15:20:31
24,13.650865,100.530266,2023-02-02 19:04:00
25,13.650907,100.530251,2023-02-02 19:08:46
26,13.650907,100.530251,2023-02-02 19:08:46
27,13.648255,100.527603,2023-02-03 04:48:31
28,13.648255,100.527603,2023-02-03 04:48:31
29,13.647818,100.527107,2023-02-03 04:53:00
30,13.647818,100.527107,2023-02-03 04:53:00
31,13.647443,100.526634,2023-02-03 04:57:55
32,13.647449,100.526634,2023-02-03 04:58:04
33,13.647449,100.526634,2023-02-03 04:58:04
34,13.640831,100.51992,2023-02-03 05:53:34
35,13.640381,100.519562,2023-02-03 05:58:38
36,13.640381,100.519562,2023-02-03 05:58:38
37,13.637885,100.516953,2023-02-03 07:44:32
38,13.636463,100.516495,2023-02-03 14:19:02
39,13.636463,100.516495,2023-02-03 14:19:02
40,13.636405,100.516663,2023-02-03 17:09:31
41,13.63635,100.516708,2023-02-03 17:14:01
