,latitude,longitude,recorded_timestamp
0,13.770259,100.49765,2023-02-02 11:10:01
1,13.770843,100.497818,2023-02-02 11:14:32
2,13.771431,100.498001,2023-02-02 11:19:32
3,13.772027,100.498322,2023-02-02 11:24:32
4,13.772488,100.49865,2023-02-02 11:29:34
5,13.772963,100.498962,2023-02-02 11:34:33
6,13.77344,100.499214,2023-02-02 11:39:33
7,13.773841,100.499474,2023-02-02 11:44:34
8,13.774243,100.49971,2023-02-02 11:49:36
9,13.77467,100.499939,2023-02-02 11:54:38
10,13.775057,100.500168,2023-02-02 11:59:37
11,13.776126,100.501274,2023-02-02 12:20:02
12,13.776235,100.501404,2023-02-02 12:24:49
13,13.776317,100.50145,2023-02-02 12:29:51
14,13.776291,100.501427,2023-02-02 12:34:52
15,13.776285,100.501434,2023-02-02 12:39:54
16,13.776274,100.501503,2023-02-02 12:44:54
17,13.776287,100.501671,2023-02-02 12:49:55
18,13.775811,100.501633,2023-02-02 13:14:56
19,13.775545,100.501579,2023-02-02 13:19:57
20,13.775237,100.501503,2023-02-02 13:24:58
21,13.773564,100.500732,2023-02-02 13:50:00
22,13.773194,100.500603,2023-02-02 13:54:59
23,13.772812,100.500465,2023-02-02 14:00:00
24,13.772484,100.50029,2023-02-02 14:05:00
25,13.772164,100.500267,2023-02-02 14:10:02
26,13.771994,100.500237,2023-02-02 14:15:18
27,13.771044,100.499863,2023-02-02 14:35:31
28,13.770885,100.499855,2023-02-02 14:40:06
29,13.770786,100.499779,2023-02-02 14:45:08
30,13.770656,100.49971,2023-02-02 14:50:07
31,13.770639,100.499657,2023-02-02 14:55:11
32,13.770541,100.499435,2023-02-02 15:14:02
33,13.770305,100.499268,2023-02-02 15:18:48
34,13.769615,100.498924,2023-02-02 15:23:50
35,13.769134,100.498741,2023-02-02 15:28:50
36,13.769134,100.498741,2023-02-02 15:28:50
37,13.768617,100.498444,2023-02-02 15:33:52
38,13.768617,100.498444,2023-02-02 15:33:52
39,13.768247,100.498299,2023-02-02 15:38:55
40,13.768247,100.498299,2023-02-02 15:38:55
41,13.768247,100.498299,2023-02-02 15:38:55
