,latitude,longitude,recorded_timestamp
0,13.758849,100.514397,2023-02-02 09:14:02
1,13.758267,100.514755,2023-02-02 11:45:04
2,13.75715,100.516151,2023-02-02 13:48:32
3,13.757054,100.516197,2023-02-02 13:53:11
4,13.756205,100.516647,2023-02-02 15:15:00
5,13.755591,100.516975,2023-02-02 15:51:33
6,13.755591,100.516975,2023-02-02 15:51:33
7,13.755388,100.517052,2023-02-02 15:56:23
8,13.755388,100.517052,2023-02-02 15:56:23
9,13.755388,100.517052,2023-02-02 15:56:23
10,13.755124,100.51709,2023-02-02 16:01:32
11,13.755124,100.51709,2023-02-02 16:01:32
12,13.754964,100.517197,2023-02-02 16:06:35
13,13.754964,100.517197,2023-02-02 16:06:35
14,13.754809,100.517197,2023-02-02 16:11:42
15,13.754809,100.517197,2023-02-02 16:11:42
16,13.754811,100.517288,2023-02-02 16:24:01
17,13.754811,100.517288,2023-02-02 16:24:01
18,13.754801,100.517303,2023-02-02 16:28:35
19,13.754801,100.517303,2023-02-02 16:28:35
20,13.754801,100.517303,2023-02-02 16:28:35
21,13.754801,100.517273,2023-02-02 16:33:37
22,13.754801,100.517273,2023-02-02 16:33:37
23,13.754801,100.517273,2023-02-02 16:33:37
24,13.754808,100.517326,2023-02-02 16:36:32
25,13.754808,100.517326,2023-02-02 16:36:32
26,13.754798,100.517349,2023-02-02 16:41:27
27,13.754798,100.517349,2023-02-02 16:41:27
28,13.754828,100.517288,2023-02-02 16:46:26
29,13.754828,100.517288,2023-02-02 16:46:26
30,13.754828,100.517288,2023-02-02 16:46:26
31,13.754842,100.517311,2023-02-02 16:51:30
32,13.754842,100.517311,2023-02-02 16:51:30
33,13.754842,100.517311,2023-02-02 16:51:30
34,13.754842,100.517311,2023-02-02 16:51:30
35,13.754817,100.517311,2023-02-02 16:56:53
36,13.75482,100.517349,2023-02-02 17:01:57
37,13.75482,100.517349,2023-02-02 17:01:57
38,13.754826,100.517334,2023-02-02 17:16:38
39,13.754805,100.517303,2023-02-02 17:21:29
