,latitude,longitude,recorded_timestamp
0,13.738402,100.499901,2023-02-02 10:25:58
1,13.738667,100.499298,2023-02-02 10:30:59
2,13.738853,100.498634,2023-02-02 10:36:01
3,13.739095,100.497925,2023-02-02 10:41:00
4,13.739332,100.497063,2023-02-02 10:46:01
5,13.739566,100.496162,2023-02-02 10:51:01
6,13.740076,100.495232,2023-02-02 10:56:02
7,13.740608,100.494232,2023-02-02 11:01:01
8,13.741101,100.493393,2023-02-02 11:06:02
9,13.741672,100.492599,2023-02-02 11:11:05
10,13.742063,100.492088,2023-02-02 11:16:06
11,13.742442,100.491669,2023-02-02 11:21:06
12,13.742669,100.491379,2023-02-02 11:26:12
13,13.74315,100.491051,2023-02-02 11:31:15
14,13.743627,100.490631,2023-02-02 11:36:19
15,13.743632,100.490479,2023-02-02 11:41:20
16,13.743779,100.490349,2023-02-02 11:46:24
17,13.74399,100.489967,2023-02-02 11:51:28
18,13.743929,100.489845,2023-02-02 11:56:33
19,13.744078,100.489746,2023-02-02 12:01:30
20,13.744219,100.48954,2023-02-02 12:06:30
21,13.744337,100.489471,2023-02-02 12:11:33
22,13.744305,100.489548,2023-02-02 12:16:34
23,13.744398,100.489487,2023-02-02 12:21:40
24,13.744588,100.489395,2023-02-02 12:26:41
25,13.744561,100.489471,2023-02-02 12:31:42
26,13.744483,100.489479,2023-02-02 12:36:43
27,13.744354,100.489647,2023-02-02 12:41:42
28,13.74431,100.489639,2023-02-02 12:46:44
29,13.744365,100.489616,2023-02-02 12:51:45
30,13.744405,100.489723,2023-02-02 12:56:44
31,13.744133,100.489838,2023-02-02 13:01:46
32,13.744109,100.489944,2023-02-02 13:06:47
33,13.743571,100.490097,2023-02-02 13:11:48
34,13.743318,100.490143,2023-02-02 13:21:46
35,13.743177,100.490288,2023-02-02 13:26:52
36,13.742994,100.490509,2023-02-02 13:31:51
37,13.742812,100.490799,2023-02-02 13:36:52
38,13.7425,100.491074,2023-02-02 13:41:53
39,13.742041,100.491257,2023-02-02 13:46:53
40,13.741654,100.491455,2023-02-02 13:51:56
41,13.741344,100.491661,2023-02-02 13:56:57
42,13.741232,100.491783,2023-02-02 14:01:58
43,13.741129,100.491875,2023-02-02 14:06:58
44,13.741014,100.492149,2023-02-02 14:12:01
45,13.740783,100.492424,2023-02-02 14:16:59
46,13.740691,100.492661,2023-02-02 14:21:59
47,13.740564,100.49295,2023-02-02 14:26:59
48,13.740431,100.493279,2023-02-02 14:31:59
49,13.740269,100.493645,2023-02-02 14:37:00
50,13.740031,100.49411,2023-02-02 14:42:00
51,13.739824,100.494583,2023-02-02 14:47:00
52,13.739601,100.495178,2023-02-02 14:52:06
53,13.739416,100.495804,2023-02-02 14:57:05
54,13.739185,100.496574,2023-02-02 15:02:05
55,13.738938,100.49736,2023-02-02 15:07:07
56,13.738728,100.498268,2023-02-02 15:12:09
57,13.738569,100.499229,2023-02-02 15:17:06
58,13.738308,100.500366,2023-02-02 15:22:07
59,13.738059,100.501625,2023-02-02 15:27:07
60,13.738059,100.501625,2023-02-02 15:27:07
61,13.737866,100.502861,2023-02-02 15:32:08
62,13.737866,100.502861,2023-02-02 15:32:08
63,13.73756,100.504097,2023-02-02 15:37:09
64,13.73756,100.504097,2023-02-02 15:37:09
65,13.737156,100.505295,2023-02-02 15:42:07
66,13.737156,100.505295,2023-02-02 15:42:07
67,13.73677,100.506538,2023-02-02 15:47:09
68,13.73677,100.506538,2023-02-02 15:47:09
69,13.736181,100.507881,2023-02-02 15:52:08
70,13.736181,100.507881,2023-02-02 15:52:08
71,13.735502,100.509117,2023-02-02 15:57:08
72,13.735502,100.509117,2023-02-02 15:57:08
73,13.734482,100.510292,2023-02-02 16:02:10
74,13.734482,100.510292,2023-02-02 16:02:10
75,13.733253,100.511192,2023-02-02 16:07:11
76,13.733253,100.511192,2023-02-02 16:07:11
77,13.731812,100.512009,2023-02-02 16:12:09
78,13.731812,100.512009,2023-02-02 16:12:09
79,13.730344,100.512535,2023-02-02 16:17:14
