,latitude,longitude,recorded_timestamp
0,13.776407,100.470192,2022-05-14 16:33:57
1,13.778015,100.469673,2022-05-14 16:38:59
2,13.779088,100.468857,2022-05-14 16:44:04
3,13.779327,100.468422,2022-05-14 16:49:02
4,13.779281,100.468437,2022-05-14 16:54:02
5,13.779316,100.468407,2022-05-14 16:59:09
6,13.779298,100.468437,2022-05-14 17:04:12
7,13.77931,100.468468,2022-05-14 17:08:54
8,13.779369,100.468399,2022-05-14 17:13:54
9,13.779348,100.468437,2022-05-14 17:18:54
10,13.779347,100.468422,2022-05-14 17:23:56
11,13.779348,100.468475,2022-05-14 17:28:55
12,13.779352,100.468445,2022-05-14 17:33:59
13,13.77935,100.468475,2022-05-14 17:38:58
14,13.779352,100.468437,2022-05-14 17:43:57
15,13.779343,100.468437,2022-05-14 17:48:57
16,13.779386,100.468468,2022-05-14 17:53:57
17,13.779359,100.468407,2022-05-14 18:12:42
18,13.779346,100.468445,2022-05-14 18:17:43
19,13.779362,100.468399,2022-05-14 18:22:47
20,13.779366,100.468376,2022-05-14 18:27:52
21,13.779351,100.468437,2022-05-14 18:32:53
22,13.779348,100.468452,2022-05-14 18:37:53
23,13.779349,100.468452,2022-05-14 18:42:57
24,13.779351,100.468452,2022-05-14 18:47:57
25,13.779337,100.468468,2022-05-14 19:02:40
26,13.779366,100.468468,2022-05-14 19:22:49
27,13.77937,100.468491,2022-05-14 19:27:54
28,13.779358,100.468475,2022-05-14 19:32:54
29,13.779332,100.46846,2022-05-14 19:41:18
30,13.779351,100.468468,2022-05-14 19:46:20
31,13.779386,100.468483,2022-05-14 19:51:19
32,13.779349,100.468468,2022-05-14 19:56:22
33,13.779354,100.468475,2022-05-14 20:01:21
34,13.779337,100.468491,2022-05-14 20:06:25
35,13.779349,100.468529,2022-05-14 20:11:27
36,13.778893,100.468964,2022-05-14 20:44:51
37,13.777261,100.4701,2022-05-14 20:57:49
38,13.776339,100.470474,2022-05-14 21:02:55
