,latitude,longitude,recorded_timestamp
0,13.771864,100.500374,2023-02-02 16:01:09
1,13.771864,100.500374,2023-02-02 16:01:09
2,13.771937,100.500084,2023-02-02 16:05:48
3,13.772058,100.500031,2023-02-02 16:11:02
4,13.771919,100.499985,2023-02-02 16:31:46
5,13.771919,100.499985,2023-02-02 16:31:46
6,13.771845,100.500206,2023-02-02 16:35:40
7,13.771853,100.500191,2023-02-02 16:35:41
8,13.771835,100.500015,2023-02-02 16:40:38
9,13.771835,100.500015,2023-02-02 16:40:38
10,13.772007,100.500229,2023-02-02 16:45:37
11,13.772007,100.500229,2023-02-02 16:45:37
12,13.771949,100.500168,2023-02-02 16:50:39
13,13.771949,100.500168,2023-02-02 16:50:39
14,13.771966,100.500313,2023-02-02 16:54:06
15,13.771969,100.500214,2023-02-02 16:58:03
16,13.771799,100.500206,2023-02-02 17:03:06
17,13.77168,100.500114,2023-02-02 17:08:04
18,13.771628,100.500076,2023-02-02 17:13:06
19,13.771447,100.499947,2023-02-02 17:18:07
20,13.771283,100.499992,2023-02-02 17:23:09
21,13.771275,100.500031,2023-02-02 17:28:12
22,13.771002,100.499817,2023-02-02 17:33:24
23,13.771369,100.499985,2023-02-02 17:38:29
24,13.771437,100.500015,2023-02-02 17:43:18
25,13.771376,100.500069,2023-02-02 17:48:19
26,13.771357,100.499985,2023-02-02 17:53:16
27,13.771353,100.499977,2023-02-02 17:58:17
28,13.771292,100.499931,2023-02-02 18:03:17
29,13.771257,100.499969,2023-02-02 18:08:17
30,13.771293,100.499924,2023-02-02 18:13:16
31,13.771247,100.49987,2023-02-02 18:18:18
32,13.77122,100.499908,2023-02-02 18:23:17
33,13.771159,100.499847,2023-02-02 18:28:18
34,13.771188,100.49987,2023-02-02 18:33:18
35,13.771211,100.499931,2023-02-02 18:38:20
36,13.771331,100.499924,2023-02-02 18:43:22
37,13.771297,100.499924,2023-02-02 18:48:24
38,13.771324,100.499954,2023-02-02 18:53:23
39,13.771292,100.499924,2023-02-02 18:58:23
40,13.771329,100.499863,2023-02-02 19:03:26
41,13.771361,100.499985,2023-02-02 19:08:23
42,13.771136,100.499855,2023-02-02 19:13:23
43,13.771208,100.49984,2023-02-02 19:18:23
44,13.771278,100.500008,2023-02-02 19:23:27
45,13.771466,100.499962,2023-02-02 19:28:32
46,13.771374,100.499893,2023-02-02 19:33:26
47,13.771339,100.499893,2023-02-02 19:38:26
48,13.771215,100.499847,2023-02-02 19:43:26
49,13.770908,100.499687,2023-02-02 19:48:28
50,13.770951,100.499809,2023-02-02 19:53:28
51,13.771196,100.499855,2023-02-02 19:58:28
52,13.771291,100.49987,2023-02-02 20:03:29
53,13.771291,100.49987,2023-02-02 20:03:29
54,13.771208,100.499863,2023-02-02 20:06:30
55,13.771208,100.499863,2023-02-02 20:06:30
56,13.77128,100.499901,2023-02-02 20:11:09
57,13.77128,100.499901,2023-02-02 20:11:09
58,13.77128,100.499901,2023-02-02 20:11:12
59,13.770725,100.499596,2023-02-02 20:27:51
60,13.770725,100.499596,2023-02-02 20:27:51
61,13.770578,100.499718,2023-02-02 20:32:51
62,13.770578,100.499718,2023-02-02 20:32:51
63,13.770655,100.49971,2023-02-02 20:37:54
64,13.770655,100.49971,2023-02-02 20:37:54
65,13.771277,100.499992,2023-02-02 20:57:33
66,13.771191,100.499718,2023-02-02 21:14:28
67,13.770649,100.499634,2023-02-02 21:18:55
68,13.770763,100.499725,2023-02-02 21:23:59
69,13.770906,100.499802,2023-02-02 21:29:00
70,13.771178,100.499741,2023-02-02 21:34:01
71,13.770638,100.499535,2023-02-02 21:39:01
72,13.770638,100.499535,2023-02-02 21:39:01
73,13.770748,100.499718,2023-02-02 21:44:05
74,13.77095,100.499825,2023-02-02 21:49:03
75,13.77095,100.499825,2023-02-02 21:49:03
76,13.771281,100.499763,2023-02-02 21:54:06
77,13.77111,100.49968,2023-02-02 21:59:05
78,13.764995,100.495163,2023-02-02 22:24:07
79,13.76333,100.493523,2023-02-02 22:29:08
80,13.761789,100.491798,2023-02-02 22:34:10
81,13.761789,100.491798,2023-02-02 22:34:10
82,13.761693,100.491684,2023-02-02 22:34:29
83,13.761693,100.491684,2023-02-02 22:34:29
84,13.759756,100.489914,2023-02-02 22:39:40
85,13.759756,100.489914,2023-02-02 22:39:40
86,13.74488,100.489761,2023-02-02 23:13:00
87,13.743059,100.491158,2023-02-02 23:17:30
88,13.743059,100.491158,2023-02-02 23:17:30
89,13.741439,100.492752,2023-02-02 23:22:34
90,13.741439,100.492752,2023-02-02 23:22:34
91,13.739082,100.498055,2023-02-02 23:34:59
92,13.738481,100.499695,2023-02-02 23:39:16
93,13.738109,100.501984,2023-02-02 23:44:16
94,13.738109,100.501984,2023-02-02 23:44:16
95,13.737746,100.504478,2023-02-02 23:49:17
96,13.737746,100.504478,2023-02-02 23:49:17
97,13.73715,100.506821,2023-02-02 23:54:18
98,13.73715,100.506821,2023-02-02 23:54:18
99,13.735612,100.509949,2023-02-03 00:02:30
100,13.734524,100.510841,2023-02-03 00:07:00
101,13.732495,100.511803,2023-02-03 00:13:30
102,13.730856,100.512367,2023-02-03 00:17:57
103,13.728957,100.512779,2023-02-03 00:22:49
104,13.720783,100.512878,2023-02-03 00:45:01
105,13.711717,100.50872,2023-02-03 01:29:50
106,13.711717,100.50872,2023-02-03 01:29:50
107,13.709872,100.507042,2023-02-03 02:12:01
108,13.709948,100.507141,2023-02-03 02:16:26
109,13.711777,100.508835,2023-02-03 02:43:00
110,13.715834,100.511833,2023-02-03 06:25:09
111,13.716012,100.511879,2023-02-03 06:52:13
112,13.715992,100.511887,2023-02-03 07:11:30
113,13.716016,100.511864,2023-02-03 07:15:56
114,13.715977,100.511871,2023-02-03 07:31:31
115,13.71598,100.511879,2023-02-03 07:32:32
116,13.71598,100.511879,2023-02-03 07:32:32
117,13.715959,100.511841,2023-02-03 07:37:27
118,13.715949,100.511864,2023-02-03 07:42:27
119,13.716004,100.511902,2023-02-03 07:47:29
120,13.716084,100.511871,2023-02-03 07:52:30
121,13.716244,100.511917,2023-02-03 07:57:27
122,13.717235,100.512039,2023-02-03 08:02:29
123,13.719063,100.512505,2023-02-03 08:07:36
124,13.719063,100.512505,2023-02-03 08:07:36
125,13.721038,100.512962,2023-02-03 08:12:36
126,13.722824,100.513115,2023-02-03 08:17:27
127,13.729679,100.512321,2023-02-03 08:33:00
128,13.731547,100.511574,2023-02-03 08:37:29
129,13.737205,100.505363,2023-02-03 08:57:43
130,13.737773,100.503654,2023-02-03 09:02:31
131,13.739518,100.497833,2023-02-03 09:18:00
132,13.740098,100.496208,2023-02-03 09:22:32
133,13.743722,100.491264,2023-02-03 09:42:46
134,13.744764,100.490486,2023-02-03 09:47:35
135,13.748615,100.488441,2023-02-03 10:03:01
136,13.749777,100.488091,2023-02-03 10:07:36
137,13.754772,100.487579,2023-02-03 10:27:49
138,13.756034,100.487633,2023-02-03 10:32:38
139,13.759545,100.488625,2023-02-03 10:48:00
140,13.760238,100.489113,2023-02-03 10:52:39
141,13.762372,100.491379,2023-02-03 11:12:53
142,13.763056,100.491989,2023-02-03 11:17:42
143,13.765472,100.493652,2023-02-03 11:33:30
144,13.765955,100.493874,2023-02-03 11:37:44
145,13.767112,100.495064,2023-02-03 11:58:01
146,13.7675,100.49543,2023-02-03 12:02:44
147,13.768464,100.496613,2023-02-03 12:18:09
148,13.76867,100.496941,2023-02-03 12:22:46
149,13.769421,100.498055,2023-02-03 12:39:06
150,13.769421,100.498055,2023-02-03 12:39:06
151,13.76967,100.498329,2023-02-03 12:43:55
152,13.769844,100.498528,2023-02-03 12:48:58
153,13.769933,100.498627,2023-02-03 12:53:59
154,13.769781,100.499023,2023-02-03 13:18:59
155,13.769717,100.499008,2023-02-03 13:23:59
156,13.769646,100.499069,2023-02-03 13:29:00
157,13.769624,100.499138,2023-02-03 13:34:03
158,13.769636,100.499176,2023-02-03 13:39:11
159,13.769691,100.499168,2023-02-03 13:44:12
160,13.769726,100.499268,2023-02-03 14:09:11
161,13.769726,100.499268,2023-02-03 14:09:11
162,13.769776,100.49926,2023-02-03 14:14:17
163,13.769776,100.49926,2023-02-03 14:14:17
164,13.769744,100.499268,2023-02-03 14:19:15
165,13.769766,100.499207,2023-02-03 14:24:16
166,13.769704,100.499229,2023-02-03 14:29:18
167,13.769663,100.499229,2023-02-03 14:34:23
168,13.769595,100.499222,2023-02-03 14:39:24
169,13.769595,100.499222,2023-02-03 14:39:24
170,13.769563,100.499168,2023-02-03 14:44:30
171,13.769553,100.499123,2023-02-03 14:49:29
172,13.769532,100.499123,2023-02-03 14:54:29
173,13.769537,100.499084,2023-02-03 14:59:30
174,13.769537,100.499084,2023-02-03 14:59:30
175,13.769547,100.4991,2023-02-03 15:04:30
176,13.769547,100.4991,2023-02-03 15:04:30
177,13.769532,100.499077,2023-02-03 15:09:32
178,13.769556,100.499092,2023-02-03 15:14:32
179,13.769557,100.499092,2023-02-03 15:14:33
180,13.769542,100.499084,2023-02-03 15:19:34
181,13.769542,100.499084,2023-02-03 15:19:34
182,13.769243,100.498848,2023-02-03 15:44:33
