,latitude,longitude,recorded_timestamp
0,13.658052,100.55368,2022-05-14 15:05:59
1,13.657848,100.554268,2022-05-14 15:10:32
2,13.657651,100.555,2022-05-14 15:15:32
3,13.657515,100.55558,2022-05-14 15:20:33
4,13.657469,100.556046,2022-05-14 15:25:35
5,13.65757,100.556061,2022-05-14 15:30:39
6,13.657563,100.556068,2022-05-14 15:35:57
7,13.657519,100.556114,2022-05-14 15:40:47
8,13.657578,100.556061,2022-05-14 15:45:42
9,13.657517,100.556068,2022-05-14 15:50:41
10,13.657436,100.556053,2022-05-14 15:55:41
11,13.657549,100.556129,2022-05-14 16:00:46
12,13.65751,100.556053,2022-05-14 16:05:40
13,13.657516,100.556076,2022-05-14 16:10:41
14,13.657509,100.556122,2022-05-14 16:15:45
15,13.657489,100.556084,2022-05-14 16:20:46
16,13.657457,100.556183,2022-05-14 16:25:50
17,13.657468,100.556114,2022-05-14 16:30:50
18,13.657551,100.556084,2022-05-14 16:35:48
19,13.657531,100.556175,2022-05-14 16:40:52
20,13.657502,100.556122,2022-05-14 16:54:09
21,13.657482,100.556129,2022-05-14 16:59:48
22,13.657495,100.556084,2022-05-14 17:04:21
23,13.657418,100.556137,2022-05-14 17:09:23
24,13.657506,100.556137,2022-05-14 17:14:21
25,13.657494,100.556168,2022-05-14 17:19:25
26,13.657523,100.556114,2022-05-14 17:24:23
27,13.657551,100.556061,2022-05-14 17:29:26
28,13.6576,100.556099,2022-05-14 17:34:27
29,13.657529,100.556114,2022-05-14 17:39:32
30,13.657547,100.556076,2022-05-14 17:44:33
31,13.65761,100.556183,2022-05-14 17:49:33
32,13.657572,100.556068,2022-05-14 17:54:34
33,13.657582,100.556099,2022-05-14 17:59:36
34,13.657608,100.556122,2022-05-14 18:04:33
35,13.657559,100.556091,2022-05-14 18:09:36
36,13.657587,100.556023,2022-05-14 18:14:39
37,13.65757,100.556107,2022-05-14 18:19:37
38,13.657577,100.556091,2022-05-14 18:24:45
39,13.657651,100.556084,2022-05-14 18:29:40
40,13.657636,100.556122,2022-05-14 18:34:39
41,13.657633,100.556099,2022-05-14 18:39:43
42,13.65768,100.556145,2022-05-14 18:44:45
43,13.657619,100.556107,2022-05-14 18:49:40
44,13.657528,100.556107,2022-05-14 18:54:43
45,13.6576,100.556091,2022-05-14 18:59:56
46,13.657667,100.556137,2022-05-14 19:04:50
47,13.657469,100.556068,2022-05-14 19:09:57
48,13.65754,100.556145,2022-05-14 19:14:46
49,13.657567,100.556107,2022-05-14 19:19:58
50,13.657618,100.556068,2022-05-14 19:24:49
51,13.657751,100.556068,2022-05-14 19:44:40
52,13.657631,100.556213,2022-05-14 19:49:19
53,13.657508,100.556259,2022-05-14 23:36:20
54,13.657654,100.556664,2022-05-15 01:28:27
