,latitude,longitude,recorded_timestamp
0,13.738207,100.499557,2022-10-11 11:29:42
1,13.737868,100.501205,2022-10-11 11:31:34
2,13.737437,100.502724,2022-10-11 11:33:34
3,13.737058,100.504265,2022-10-11 11:35:33
4,13.736579,100.50573,2022-10-11 11:37:33
5,13.736054,100.507111,2022-10-11 11:39:33
6,13.735362,100.508423,2022-10-11 11:41:33
7,13.734285,100.509773,2022-10-11 11:43:37
8,13.733006,100.510765,2022-10-11 11:45:33
9,13.73153,100.511673,2022-10-11 11:47:34
10,13.729927,100.512405,2022-10-11 11:49:34
11,13.728252,100.512878,2022-10-11 11:51:34
12,13.726608,100.513054,2022-10-11 11:53:34
13,13.72487,100.513107,2022-10-11 11:55:33
14,13.723341,100.513069,2022-10-11 11:57:34
15,13.721557,100.51297,2022-10-11 11:59:34
16,13.719771,100.512672,2022-10-11 12:01:37
17,13.717895,100.512314,2022-10-11 12:03:35
18,13.71632,100.511696,2022-10-11 12:05:34
19,13.714927,100.510979,2022-10-11 12:07:33
20,13.71366,100.510201,2022-10-11 12:09:34
21,13.706465,100.503334,2022-10-19 09:50:11
22,13.706248,100.503029,2022-10-19 09:50:48
23,13.705568,100.502098,2022-10-19 09:53:00
24,13.702024,100.495003,2022-10-19 10:05:27
25,13.700914,100.492928,2022-10-19 10:09:31
26,13.699558,100.492706,2022-10-19 10:11:07
27,13.699458,100.492561,2022-10-19 10:13:08
28,13.699241,100.492775,2022-10-19 10:31:33
29,13.699256,100.49276,2022-10-19 10:32:19
30,13.694725,100.48436,2022-10-19 11:06:32
31,13.693175,100.48101,2022-10-20 09:31:14
32,13.693168,100.480972,2022-10-20 09:34:43
33,13.693169,100.480965,2022-10-20 09:39:43
34,13.693134,100.482086,2022-10-20 09:44:38
35,13.693128,100.482086,2022-10-20 09:44:40
36,13.693183,100.482086,2022-10-20 09:54:39
37,13.693115,100.482086,2022-10-20 10:20:00
38,13.693271,100.481812,2022-10-20 10:49:06
39,13.694855,100.487778,2022-10-20 11:09:32
40,13.697113,100.490608,2022-10-20 11:29:00
41,13.700316,100.493385,2022-10-20 11:33:40
42,13.704135,100.497719,2022-10-20 11:38:39
43,13.707682,100.50238,2022-10-20 11:43:41
